,soc_bid_1
13832,55.95632
13833,56.06847
13834,56.09399
13835,55.61589
13836,55.395405
13837,55.257046
13838,55.22272
13839,54.98219
13840,54.400738
13841,54.109695
13842,53.94624
13843,53.640434
13844,53.680355
13845,53.709766
13846,53.633076
13847,53.91281
13848,54.05694
13849,54.21221
13850,54.18738
13851,54.577076
13852,54.73408
13853,54.77562
13854,54.582603
13855,54.673893
13856,54.791855
13857,54.963085
13858,54.654266
13859,54.322987
13860,54.50896
13861,54.77553
13862,54.72655
13863,54.26773
13864,53.596195
13865,53.538883
13866,53.593872
13867,53.487125
13868,52.784195
13869,52.611713
13870,52.88907
13871,52.82544
13872,52.868725
13873,52.641735
13874,52.465492
13875,52.399326
13876,52.314854
13877,52.015068
13878,51.891865
13879,51.90542
13880,51.658356
13881,51.652763
13882,51.592915
13883,51.585037
13884,51.910347
13885,51.93901
13886,51.66389
13887,51.639862
13888,52.27253
13889,52.57509
13890,52.9088
13891,53.538273
13892,54.148182
13893,54.227463
13894,54.225845
13895,54.489395
13896,54.49412
13897,53.963764
13898,53.57495
13899,53.20707
13900,52.865665
13901,52.217762
13902,51.854706
13903,50.82418
13904,50.323997
13905,49.69775
13906,48.80269
13907,48.185005
13908,47.86462
13909,46.685658
13910,45.832153
13911,45.39038
13912,44.18264
13913,43.41936
13914,42.607643
13915,42.11052
13916,41.88618
13917,39.471443
13918,38.344975
13919,38.153587
13920,37.6458
13921,37.98258
13922,36.7653
13923,36.001667
13924,34.33104
13925,33.531334
13926,31.79262
13927,29.594501
13928,28.697964
13929,27.415667
13930,26.788424
13931,26.465208
13932,26.875793
13933,27.2961
13934,27.702778
13935,27.724188
13936,27.692617
13937,27.477991
13938,27.29457
13939,27.367773
13940,28.282188
13941,28.98964
13942,30.0171
13943,30.563654
13944,30.637413
13945,30.836164
13946,31.232407
13947,30.748684
13948,30.612303
13949,30.121984
13950,29.512947
13951,27.672836
13952,26.444414
13953,27.070179
13954,28.324045
13955,29.278563
13956,30.18908
13957,31.09449
13958,31.372534
13959,30.91303
13960,30.713947
13961,30.284721
13962,29.276897
13963,28.273306
13964,27.65823
13965,27.89019
13966,27.836006
13967,28.744316
13968,28.862726
13969,29.026438
13970,29.144968
13971,28.49335
13972,29.20072
13973,29.216125
13974,29.272722
13975,29.22343
13976,29.278442
13977,29.11043
13978,28.510897
13979,28.956287
13980,29.05235
13981,29.39889
13982,30.240232
13983,30.590971
13984,30.87709
13985,31.45337
13986,32.366222
13987,32.991
13988,33.802437
13989,34.787125
13990,35.599556
13991,36.392334
13992,36.755173
13993,37.286964
13994,38.231647
13995,39.17569
13996,40.541756
13997,41.038692
13998,40.776127
13999,41.207714
14000,41.844814
14001,41.62157
14002,41.77829
14003,41.870636
14004,44.19672
14005,45.62959
14006,44.076126
14007,43.2655
14008,43.799366
14009,44.82429
14010,45.406025
14011,46.230038
14012,46.19137
14013,46.75985
14014,48.10639
14015,48.144043
14016,50.524647
14017,52.37976
14018,53.264156
14019,53.62048
14020,53.717075
14021,53.531876
14022,53.143967
14023,52.90505
14024,53.073383
14025,54.06655
14026,54.291946
14027,54.78714
14028,55.08463
14029,54.713966
14030,54.607864
14031,54.285416
14032,53.959705
14033,53.402218
14034,52.41519
14035,51.415104
14036,51.2134
14037,51.15824
14038,51.066334
14039,50.83391
14040,50.882393
14041,50.965435
14042,50.996998
14043,50.91819
14044,50.967052
14045,51.14985
14046,51.128975
14047,51.426037
14048,51.488297
14049,51.64232
14050,51.760773
14051,51.881123
14052,51.879684
14053,51.748547
14054,51.693897
14055,51.670876
14056,51.67344
14057,51.339844
14058,51.165348
14059,50.736816
14060,50.529186
14061,50.35925
14062,50.13531
14063,49.736473
14064,49.72915
14065,49.901524
14066,49.97354
14067,50.078102
14068,50.092163
14069,50.278675
14070,51.093384
14071,51.82805
14072,51.737442
14073,51.86958
14074,52.094574
14075,52.36119
14076,52.482864
14077,52.512154
14078,52.647675
14079,52.739403
14080,52.61485
14081,52.765347
14082,52.943592
14083,53.212963
14084,53.502445
14085,53.574947
14086,53.569252
14087,53.63869
14088,54.12221
14089,54.658882
14090,55.14927
14091,55.434464
14092,54.851685
14093,54.202538
14094,53.78979
14095,53.46749
14096,53.027584
14097,52.54166
14098,52.061954
14099,51.83149
14100,51.855816
14101,51.675846
14102,51.472084
14103,51.384518
14104,51.375088
14105,51.336113
14106,51.346367
14107,51.44277
14108,51.45703
14109,51.567123
14110,51.447495
14111,51.243935
14112,51.143436
14113,50.946487
14114,50.816788
14115,50.959694
14116,50.87756
14117,51.057297
14118,51.299637
14119,51.47056
14120,51.505516
14121,51.828163
14122,51.887764
14123,51.957832
14124,52.022564
14125,52.17512
14126,52.325733
14127,52.237064
14128,52.191586
14129,52.209
14130,52.421032
14131,52.36869
14132,52.462208
14133,52.42384
14134,52.589985
14135,52.668507
14136,52.550953
14137,52.631004
14138,52.654346
14139,52.4959
14140,52.39786
14141,52.254223
14142,52.165436
14143,51.937607
14144,51.988647
14145,52.054367
14146,52.163013
14147,52.25692
14148,51.935158
14149,51.739777
14150,51.28325
14151,50.946354
14152,50.853657
14153,50.60788
14154,50.449142
14155,50.30436
14156,50.358368
14157,50.253685
14158,50.011093
14159,49.866837
14160,49.652832
14161,49.75385
14162,49.642303
14163,49.581146
14164,49.402172
14165,49.36026
14166,49.36215
14167,49.40444
14168,49.293842
14169,49.366753
14170,49.556953
14171,49.854904
14172,50.045372
14173,50.01681
14174,50.16273
14175,50.454994
14176,50.731895
14177,50.87197
14178,51.379585
14179,51.549805
14180,51.084023
14181,50.94623
14182,50.729916
14183,50.036713
14184,49.717724
14185,49.120834
14186,48.228195
14187,47.79304
14188,47.13885
14189,46.50521
14190,45.82842
14191,45.663746
14192,44.877453
14193,44.142338
14194,43.21082
14195,42.64805
14196,42.23119
14197,41.21366
14198,40.430996
14199,37.235207
14200,34.109257
14201,30.427681
14202,27.864223
14203,26.924036
14204,27.093666
14205,27.260199
14206,27.762014
14207,28.64032
14208,29.406488
14209,29.303993
14210,28.553865
14211,26.949379
14212,26.223791
14213,25.87424
14214,25.726608
14215,25.490372
14216,25.499018
14217,25.605362
14218,25.728811
14219,26.08128
14220,26.155035
14221,26.368015
14222,26.634193
14223,26.538933
14224,26.665892
14225,26.508234
14226,26.37894
14227,26.407495
14228,26.96012
14229,27.311995
14230,27.930487
14231,28.652956
14232,29.005064
14233,29.327795
14234,29.726995
14235,30.15361
14236,30.554182
14237,30.621765
14238,29.430803
14239,28.253342
14240,27.86581
14241,28.03017
14242,29.101303
14243,30.007118
14244,31.027483
14245,31.722942
14246,31.74151
14247,31.818964
14248,31.548576
14249,30.57291
14250,29.53138
14251,28.630146
14252,27.94111
14253,27.577044
14254,28.475418
14255,28.695076
14256,28.555077
14257,28.705303
14258,28.609825
14259,28.324177
14260,28.105806
14261,28.166803
14262,28.438135
14263,28.654036
14264,28.917896
14265,29.391813
14266,29.688179
14267,29.791481
14268,29.957827
14269,30.024015
14270,29.411827
14271,28.896229
14272,29.698463
14273,30.286186
14274,30.59463
14275,31.083603
14276,31.339907
14277,31.58353
14278,31.73968
14279,31.778164
14280,32.840015
14281,33.981285
14282,34.718826
14283,35.009453
14284,35.929073
14285,37.435333
14286,39.025936
14287,40.829567
14288,42.111362
14289,43.133877
14290,44.29949
14291,45.897377
14292,47.44122
14293,48.627132
14294,49.091522
14295,48.932236
14296,49.621384
14297,49.753773
14298,49.79836
14299,49.432026
14300,48.914658
14301,48.186935
14302,47.492626
14303,46.33731
14304,45.993576
14305,45.742207
14306,47.615273
14307,49.080597
14308,50.00788
14309,49.926094
14310,49.355873
14311,48.826065
14312,48.18996
14313,47.981598
14314,48.106102
14315,48.223495
14316,49.34513
14317,50.486645
14318,51.40953
14319,51.86007
14320,52.272903
14321,52.07277
14322,52.219715
14323,52.02096
14324,51.759834
14325,51.5749
14326,51.662548
14327,51.66087
14328,51.803764
14329,51.776318
14330,52.20673
14331,52.388973
14332,52.829
14333,52.981922
14334,53.103848
14335,53.02672
14336,53.149673
14337,53.256763
14338,53.484375
14339,53.345795
14340,53.267822
14341,53.086094
14342,53.000053
14343,53.010624
14344,52.837105
14345,52.802094
14346,52.73356
14347,52.654156
14348,52.714176
14349,52.57111
14350,52.53969
14351,52.328476
14352,52.051987
14353,51.757675
14354,51.63502
14355,51.664505
14356,51.474205
14357,51.28105
14358,51.17833
14359,51.28047
14360,51.412872
14361,50.993298
14362,50.867393
14363,50.68769
14364,50.778812
14365,50.906384
14366,51.045773
14367,51.07747
14368,50.9352
14369,50.844566
14370,51.00647
14371,51.201073
14372,51.313168
14373,51.41764
14374,51.497677
14375,51.374996
14376,51.59751
14377,51.834106
14378,51.930737
14379,52.048237
14380,51.85573
14381,51.36698
14382,50.841774
14383,50.4875
14384,50.094006
14385,49.93608
14386,49.753345
14387,49.489304
14388,49.14305
14389,49.239815
14390,49.22137
14391,49.271873
14392,49.24779
14393,49.182987
14394,49.332882
14395,49.341167
14396,49.52507
14397,49.863827
14398,49.842674
14399,49.898483
14400,50.09283
14401,50.359543
14402,50.525658
14403,50.537266
14404,50.632645
14405,50.985508
14406,51.16797
14407,51.579258
14408,51.856598
14409,52.120968
14410,52.164364
14411,52.29335
14412,52.326588
14413,50.282852
14414,48.48242
14415,47.116207
14416,46.247257
14417,45.62594
14418,45.335873
14419,45.336124
14420,45.211617
14421,45.021923
14422,44.44831
14423,44.332363
14424,44.278027
14425,43.724415
14426,43.421528
14427,43.157528
14428,43.26988
14429,43.119434
14430,43.1876
14431,43.30505
14432,43.237724
14433,43.03543
14434,42.80659
14435,42.56532
14436,42.530495
14437,42.355167
14438,42.436783
14439,42.60759
14440,42.664207
14441,42.277145
14442,42.189598
14443,42.012447
14444,41.75502
14445,41.611103
14446,41.78062
14447,41.94127
14448,42.197845
14449,42.299522
14450,42.281742
14451,42.42906
14452,42.447987
14453,42.853836
14454,42.87526
14455,42.934902
14456,43.230152
14457,44.92521
14458,45.8073
14459,47.40542
14460,49.142223
14461,50.3407
14462,51.24888
14463,51.718178
14464,52.114357
14465,52.496773
14466,53.008865
14467,53.02056
14468,53.256336
14469,53.131935
14470,52.147804
14471,51.503017
14472,50.816498
14473,50.502552
14474,50.02382
14475,49.011757
14476,47.779076
14477,47.23031
14478,46.835346
14479,46.549145
14480,45.408516
14481,43.758892
14482,42.69644
14483,41.797806
14484,41.20674
14485,41.27952
14486,42.031994
14487,42.385918
14488,42.301064
14489,42.07311
14490,42.02523
14491,42.118023
14492,39.60698
14493,36.71348
14494,33.8245
14495,33.159103
14496,33.728004
14497,35.06519
14498,35.518612
14499,35.239532
14500,34.347706
14501,33.40315
14502,31.729643
14503,29.162163
14504,26.864922
14505,26.157486
14506,25.471481
14507,25.49504
14508,25.626717
14509,25.523848
14510,25.708616
14511,25.801674
14512,25.705328
14513,25.906227
14514,25.906034
14515,25.710495
14516,25.780466
14517,26.053753
14518,26.207396
14519,26.628922
14520,26.979324
14521,27.446394
14522,27.078747
14523,26.443256
14524,25.78207
14525,25.7989
14526,25.676497
14527,25.664536
14528,25.70055
14529,25.605486
14530,25.11105
14531,23.93389
14532,23.721203
14533,23.984747
14534,24.39989
14535,25.196396
14536,26.121023
14537,26.91155
14538,27.375134
14539,26.97052
14540,26.699486
14541,25.927038
14542,25.502731
14543,24.864128
14544,24.517534
14545,24.106287
14546,24.117804
14547,24.465172
14548,24.514116
14549,24.299593
14550,24.326248
14551,24.294058
14552,24.385948
14553,24.356735
14554,24.215471
14555,24.418608
14556,24.6386
14557,25.103159
14558,25.187702
14559,25.083225
14560,25.44651
14561,25.279829
14562,25.747051
14563,25.702316
14564,25.45768
14565,25.802933
14566,25.947987
14567,26.200886
14568,26.950218
14569,28.215254
14570,28.693737
14571,28.891047
14572,29.847183
14573,30.690527
14574,31.590609
14575,32.517017
14576,32.918087
14577,33.447826
14578,33.94013
14579,34.409
14580,34.76058
14581,35.789562
14582,37.595596
14583,38.745216
14584,39.362007
14585,39.916023
14586,40.391064
14587,40.957157
14588,41.07977
14589,41.629128
14590,41.727875
14591,42.26752
14592,41.89207
14593,42.158764
14594,42.800526
14595,44.365726
14596,48.12674
14597,49.047832
14598,49.688717
14599,50.024548
14600,49.776745
14601,49.43875
14602,49.108097
14603,50.124306
14604,50.828197
14605,51.177544
14606,51.283955
14607,51.629974
14608,51.767876
14609,51.653652
14610,51.451954
14611,51.69345
14612,51.840435
14613,51.969296
14614,51.501846
14615,51.59999
14616,51.291313
14617,51.340992
14618,51.251884
14619,51.539196
14620,51.777237
14621,51.88503
14622,52.045082
14623,52.492676
14624,52.420765
14625,52.47653
14626,52.33541
14627,52.43171
14628,52.312275
14629,52.33203
14630,52.45592
14631,52.50918
14632,52.56606
14633,52.562695
14634,52.27251
14635,52.000614
14636,51.499252
14637,51.07629
14638,50.583305
14639,49.94626
14640,49.52752
14641,49.64252
14642,49.76088
14643,49.68829
14644,49.051544
14645,48.78587
14646,48.487877
14647,48.306866
14648,48.278454
14649,48.176056
14650,48.0016
14651,47.94963
14652,48.006546
14653,48.09877
14654,48.238354
14655,48.024216
14656,48.18923
14657,48.139668
14658,47.908085
14659,48.04998
14660,48.158337
14661,48.268265
14662,48.48446
14663,48.7685
14664,48.687622
14665,48.43979
14666,48.172905
14667,47.614647
14668,46.92639
14669,46.030865
14670,45.831318
14671,46.488716
14672,47.479126
14673,48.580517
14674,48.74808
14675,48.593388
14676,48.25688
14677,48.17257
14678,48.150883
14679,48.010303
14680,47.87712
14681,47.79612
14682,47.79727
14683,48.04323
14684,48.206573
14685,48.589005
14686,49.048637
14687,49.550026
14688,49.91746
14689,50.39949
14690,50.724613
14691,50.749252
14692,50.696255
14693,50.507782
14694,50.41543
14695,50.606842
14696,51.00542
14697,51.178158
14698,51.396313
14699,51.76052
14700,51.96087
14701,52.06581
14702,51.999546
14703,51.826538
14704,51.594967
14705,51.411236
14706,51.132465
14707,50.9604
14708,51.011597
14709,50.846153
14710,50.850834
14711,50.628624
14712,50.78303
14713,50.62771
14714,50.226997
14715,49.795956
14716,49.56449
14717,49.445587
14718,49.249046
14719,49.183216
14720,49.28456
14721,49.483017
14722,49.490788
14723,49.541603
14724,49.63442
14725,49.933643
14726,49.942665
14727,50.334595
14728,50.76808
14729,50.963905
14730,50.86578
14731,50.955303
14732,51.196915
14733,51.228226
14734,51.053047
14735,50.85029
14736,50.74074
14737,50.559826
14738,50.6366
14739,50.73115
14740,50.212093
14741,50.020653
14742,50.184765
14743,50.104794
14744,49.837826
14745,49.801064
14746,49.85529
14747,49.83663
14748,49.968727
14749,50.36211
14750,50.55107
14751,50.402966
14752,50.319717
14753,50.707123
14754,51.050484
14755,50.771175
14756,50.604702
14757,50.609562
14758,50.18801
14759,50.029564
14760,49.565514
14761,49.03195
14762,48.94071
14763,48.82565
14764,48.391754
14765,47.843143
14766,47.477524
14767,47.164528
14768,46.259506
14769,45.186966
14770,43.82323
14771,42.763206
14772,41.677162
14773,40.55944
14774,39.68857
14775,39.158745
14776,38.946358
14777,38.380768
14778,38.68439
14779,38.933605
14780,38.484375
14781,37.99383
14782,37.776722
14783,37.713856
14784,37.959476
14785,38.296654
14786,36.091946
14787,35.360016
14788,35.095314
14789,35.281166
14790,35.322433
14791,35.00465
14792,34.90828
14793,34.94784
14794,34.975685
14795,34.816597
14796,34.61443
14797,34.688892
14798,34.824112
14799,34.53046
14800,34.141422
14801,34.437443
14802,34.903088
14803,34.911938
14804,33.908318
14805,32.225063
14806,29.924105
14807,28.185545
14808,27.23003
14809,27.078136
14810,27.05162
14811,26.908028
14812,26.897207
14813,27.004877
14814,27.400225
14815,27.981651
14816,28.44842
14817,29.026243
14818,29.57051
14819,29.979359
14820,30.40395
14821,30.570032
14822,30.857573
14823,31.104477
14824,31.66032
14825,32.20395
14826,32.56661
14827,31.686852
14828,30.46866
14829,29.560488
14830,29.295898
14831,29.733871
14832,30.683233
14833,31.60012
14834,32.544804
14835,33.4282
14836,33.623695
14837,33.61591
14838,33.37414
14839,33.037384
14840,32.72041
14841,32.742874
14842,32.736828
14843,32.686947
14844,32.59662
14845,32.38939
14846,32.30984
14847,32.530514
14848,33.007313
14849,33.17895
14850,33.571747
14851,34.161915
14852,35.039333
14853,35.502014
14854,35.770824
14855,36.385056
14856,36.928062
14857,37.45523
14858,37.904953
14859,40.21959
14860,42.124813
14861,47.077896
14862,52.818172
14863,56.09054
14864,57.770252
14865,58.877174
14866,59.785633
14867,60.379627
14868,60.567944
14869,60.56972
14870,61.00612
14871,61.555054
14872,61.9729
14873,62.283436
14874,62.198944
14875,62.215385
14876,61.8094
14877,61.16181
14878,61.091663
14879,60.296017
14880,59.463375
14881,59.304546
14882,60.334038
14883,60.891705
14884,61.45416
14885,61.307407
14886,60.661728
14887,59.920307
14888,58.8567
14889,57.33859
14890,55.818382
14891,55.323627
14892,55.032196
14893,55.07065
14894,55.07132
14895,55.010117
14896,55.10223
14897,55.24798
14898,55.42345
14899,55.442474
14900,55.341965
14901,55.25903
14902,55.148556
14903,55.023872
14904,54.75548
14905,54.688374
14906,54.862606
14907,54.984097
14908,55.01384
14909,55.256382
14910,55.321255
14911,55.274292
14912,55.568077
14913,55.749447
14914,55.84543
14915,55.98202
14916,55.97027
14917,56.0436
14918,56.043026
14919,56.06346
14920,58.716293
14921,60.65212
14922,61.92009
14923,62.667557
14924,63.09759
14925,63.36225
14926,63.429863
14927,63.20178
14928,60.210323
14929,58.120407
14930,56.643646
14931,55.674606
14932,55.12833
14933,54.61816
14934,54.492695
14935,54.68277
14936,54.9118
14937,54.760143
14938,54.61452
14939,54.6631
14940,54.663807
14941,55.113735
14942,55.406094
14943,55.649017
14944,55.589333
14945,55.42336
14946,55.95082
14947,56.43474
14948,56.943504
14949,56.964584
14950,56.36802
14951,56.02455
14952,55.606773
14953,55.319492
14954,55.032238
14955,54.72811
14956,54.283916
14957,53.866314
14958,53.26554
14959,53.37908
14960,53.677746
14961,53.688988
14962,53.701694
14963,53.787674
14964,53.836582
14965,54.014477
14966,54.06902
14967,53.86005
14968,53.852367
14969,53.9527
14970,53.86457
14971,54.222946
14972,54.374584
14973,54.633915
14974,54.837994
14975,54.894375
14976,55.043854
14977,55.153584
14978,55.31271
14979,55.29864
14980,55.390236
14981,55.126118
14982,54.87303
14983,54.82033
14984,54.63037
14985,54.40252
14986,54.246964
14987,53.889
14988,53.57351
14989,53.43474
14990,53.408417
14991,53.52567
14992,53.5165
14993,53.19038
14994,53.071236
14995,53.1814
14996,53.158863
14997,53.08651
14998,53.02424
14999,53.05542
15000,53.26793
15001,53.47695
15002,54.0095
15003,54.252075
15004,54.542084
15005,54.139095
15006,54.14543
15007,53.858013
15008,53.27542
15009,52.95388
15010,52.73905
15011,52.56807
15012,52.504444
15013,52.605133
15014,52.675606
15015,52.598534
15016,52.506924
15017,52.52558
15018,52.417164
15019,52.378033
15020,52.0931
15021,52.07877
15022,52.20916
15023,52.37834
15024,52.352184
15025,52.51749
15026,52.373188
15027,52.283325
15028,52.384266
15029,52.39543
15030,52.329033
15031,52.18691
15032,52.381607
15033,52.42364
15034,52.646954
15035,52.52625
15036,52.71387
15037,52.780796
15038,52.688534
15039,52.580082
15040,52.596264
15041,53.175503
15042,53.397358
15043,53.40236
15044,53.284077
15045,53.24458
15046,52.912975
15047,53.167404
15048,53.41483
15049,53.61638
15050,54.02632
15051,54.406654
15052,54.637733
15053,54.690712
15054,54.37164
15055,53.986904
15056,53.386353
15057,52.84677
15058,51.91009
15059,51.33635
15060,51.106842
15061,50.748646
15062,50.214893
15063,49.843224
15064,49.16522
15065,49.116974
15066,49.182213
15067,49.020985
15068,48.336918
15069,47.96382
15070,47.953163
15071,47.751087
15072,48.544888
15073,49.312977
15074,49.722767
15075,49.855064
15076,50.03015
15077,47.967052
15078,45.082314
15079,42.140522
15080,40.538464
15081,38.789757
15082,37.44615
15083,37.236427
15084,37.29758
15085,37.60034
15086,38.155354
15087,39.046158
15088,39.607243
15089,39.844017
15090,40.384865
15091,39.830593
15092,38.283867
15093,36.103966
15094,33.863937
15095,32.789642
15096,32.260914
15097,31.885048
15098,31.756292
15099,31.432777
15100,31.454895
15101,31.703228
15102,32.338562
15103,32.53694
15104,33.017838
15105,33.442142
15106,34.24835
15107,34.671146
15108,35.296093
15109,35.754395
15110,36.39349
15111,36.66914
15112,35.586945
15113,34.223175
15114,33.676003
15115,33.36345
15116,33.76579
15117,34.360764
15118,35.241802
15119,35.699432
15120,36.43352
15121,36.31974
15122,36.174416
15123,36.53589
15124,36.555283
15125,36.51944
15126,36.363144
15127,35.313065
15128,34.375046
15129,34.028374
15130,33.72654
15131,33.545486
15132,33.791107
15133,33.80404
15134,34.089996
15135,34.369766
15136,34.845722
15137,35.417793
15138,35.301796
15139,35.341915
15140,35.284435
15141,35.297287
15142,35.026398
15143,34.7928
15144,34.88833
15145,34.431652
15146,33.750374
15147,32.661392
15148,32.126476
15149,32.3625
15150,32.536964
15151,32.91465
15152,33.322235
15153,33.76506
15154,34.67184
15155,35.480247
15156,36.23688
15157,37.07177
15158,38.547714
15159,39.816162
15160,40.888794
15161,41.900333
15162,42.68267
15163,42.70932
15164,42.65566
15165,42.128124
15166,41.393444
15167,40.061676
15168,38.458206
15169,37.137867
15170,42.33616
15171,47.520966
15172,52.36614
15173,53.95309
15174,54.785366
15175,54.943398
15176,55.140797
15177,56.193565
15178,56.640694
15179,56.90736
15180,56.51231
15181,56.171444
15182,55.91771
15183,55.691147
15184,55.52637
15185,55.31604
15186,55.31735
15187,54.737656
15188,54.55539
15189,54.329155
15190,54.08003
15191,53.903126
15192,54.155594
15193,54.293915
15194,56.857983
15195,58.694595
15196,60.158016
15197,61.326088
15198,61.83038
15199,61.905018
15200,61.956646
15201,61.837574
15202,61.372456
15203,60.754345
15204,60.71265
15205,60.102406
15206,59.740177
15207,58.800827
15208,58.74055
15209,58.771156
15210,59.13789
15211,59.453407
15212,59.896202
15213,60.163296
15214,60.731934
15215,61.53401
15216,61.736393
15217,61.48165
15218,61.59858
15219,61.472843
15220,61.11237
15221,60.980213
15222,60.681656
15223,60.325573
15224,60.144737
15225,60.035507
15226,60.016624
15227,59.875824
15228,59.902794
15229,59.973278
15230,60.400986
15231,60.50234
15232,60.225357
15233,60.21671
15234,60.199448
15235,60.292583
15236,60.423916
15237,60.372135
15238,60.236603
15239,60.093796
15240,60.17417
15241,60.158623
15242,60.307484
15243,60.071877
15244,60.112534
15245,59.998272
15246,59.797504
15247,60.560867
15248,61.446865
15249,61.95729
15250,58.532368
15251,55.7198
15252,54.38243
15253,53.78413
15254,53.362457
15255,53.14197
15256,52.79076
15257,52.46172
15258,52.35284
15259,52.46571
15260,52.693413
15261,52.82541
15262,52.819767
15263,52.99622
15264,53.1362
15265,53.3464
15266,53.55415
15267,53.57098
15268,53.68059
15269,53.974873
15270,53.97736
15271,53.92318
15272,54.07244
15273,54.22104
15274,54.057083
15275,54.381454
15276,54.482265
15277,54.564976
15278,54.566914
15279,54.513653
15280,54.436314
15281,54.196144
15282,54.13382
15283,54.077892
15284,54.347305
15285,54.288822
15286,54.32866
15287,54.742977
15288,54.990345
15289,55.026524
15290,54.97635
15291,54.980377
15292,55.17276
15293,55.157658
15294,55.255203
15295,55.319004
15296,55.18157
15297,54.989
15298,55.06654
15299,55.349728
15300,55.294662
15301,55.322216
15302,55.243073
15303,54.872242
15304,54.566864
15305,54.53082
15306,54.43907
15307,54.296665
15308,54.096558
15309,53.908375
15310,53.9973
15311,54.143745
15312,54.447216
15313,54.53448
15314,54.337948
15315,54.066612
15316,54.05765
15317,54.039474
15318,53.96056
15319,53.64394
15320,53.405
15321,53.15333
15322,53.087635
15323,53.179268
15324,53.27207
15325,52.971737
15326,52.87913
15327,53.02865
15328,53.016293
15329,53.425358
15330,56.623165
15331,58.88201
15332,60.685127
15333,61.813988
15334,63.078415
15335,64.256004
15336,65.14709
15337,65.25477
15338,65.57294
15339,65.78684
15340,66.19459
15341,66.57585
15342,66.82736
15343,66.15303
15344,65.14541
15345,64.20502
15346,63.311737
15347,62.591965
15348,61.552578
15349,60.56804
15350,60.01725
15351,59.024452
15352,54.603413
15353,50.431156
15354,47.2721
15355,44.428123
15356,42.971127
15357,41.85826
15358,40.80682
15359,39.491222
15360,38.536476
15361,38.24318
15362,38.236996
15363,38.56012
15364,39.25635
15365,37.010784
15366,35.331738
15367,33.449913
15368,32.723213
15369,32.8678
15370,32.516224
15371,32.07895
15372,31.754969
15373,32.245865
15374,32.402702
15375,32.666794
15376,33.10672
15377,32.767063
15378,33.003902
15379,32.52808
15380,31.726574
15381,30.829426
15382,29.644861
15383,29.347776
15384,29.275303
15385,29.19341
15386,28.78104
15387,28.665457
15388,28.728682
15389,29.02987
15390,29.274622
15391,29.542374
15392,29.796545
15393,30.297676
15394,30.773672
15395,31.173717
15396,31.897968
15397,31.880991
15398,31.517569
15399,30.110342
15400,28.163313
15401,27.14687
15402,27.696716
15403,28.30625
15404,28.720356
15405,29.12239
15406,29.585415
15407,30.555305
15408,30.830496
15409,30.401365
15410,29.706057
15411,29.665031
15412,29.742077
15413,29.646814
15414,29.29845
15415,29.452593
15416,29.277798
15417,28.875097
15418,28.868803
15419,28.876108
15420,28.975113
15421,28.297659
15422,27.662886
15423,27.563276
15424,27.490088
15425,28.170076
15426,29.139992
15427,29.184141
15428,29.736677
15429,30.50545
15430,31.222422
15431,32.01541
15432,33.22969
15433,34.60497
15434,35.108685
15435,35.839615
15436,36.582474
15437,37.64475
15438,38.554787
15439,39.83361
15440,41.00375
15441,41.32926
15442,41.980515
15443,42.85889
15444,43.62979
15445,44.687897
15446,45.905495
15447,47.262245
15448,48.447544
15449,49.275257
15450,50.338066
15451,52.127064
15452,54.950653
15453,56.930355
15454,58.109486
15455,60.43374
15456,61.00521
15457,61.1799
15458,61.866302
15459,61.949997
15460,61.830517
15461,61.261837
15462,60.79436
15463,60.100697
15464,61.12518
15465,61.46352
15466,61.986008
15467,61.753483
15468,61.215485
15469,60.660107
15470,60.622
15471,60.967285
15472,60.82344
15473,60.568462
15474,59.95273
15475,59.42078
15476,58.808502
15477,60.70375
15478,61.787155
15479,62.71835
15480,62.87175
15481,62.277813
15482,62.34932
15483,62.143124
15484,61.994366
15485,62.026802
15486,62.24862
15487,61.83892
15488,61.663063
15489,61.584057
15490,61.528854
15491,61.688107
15492,61.480278
15493,61.50168
15494,61.47168
15495,61.19604
15496,61.256786
15497,61.159534
15498,60.8627
15499,60.632202
15500,60.83749
15501,61.050602
15502,60.63289
15503,60.942436
15504,61.020283
15505,61.122646
15506,61.13147
15507,60.873093
15508,60.69965
15509,60.615253
15510,60.27994
15511,59.928505
15512,59.61047
15513,59.52761
15514,59.73961
15515,59.69008
15516,59.550133
15517,59.337784
15518,59.063004
15519,59.087746
15520,58.691704
15521,58.480747
15522,58.27128
15523,58.136265
15524,58.07241
15525,57.75587
15526,57.93143
15527,57.68028
15528,57.671543
15529,57.776196
15530,57.886913
15531,57.57852
15532,57.332
15533,57.786434
15534,58.452183
15535,60.447704
15536,59.005585
15537,58.17974
15538,56.331852
15539,55.734463
15540,55.198997
15541,54.967056
15542,54.87927
15543,54.71626
15544,54.62763
15545,54.795967
15546,54.83667
15547,55.224953
15548,55.248993
15549,55.51259
15550,55.461773
15551,55.434746
15552,55.5954
15553,55.617985
15554,55.825333
15555,55.857227
15556,55.80831
15557,55.66931
15558,55.661304
15559,55.742676
15560,55.82317
15561,55.7614
15562,55.867325
15563,55.752266
15564,55.55653
15565,55.324207
15566,55.062027
15567,55.024242
15568,54.990097
15569,55.14144
15570,55.211437
15571,55.189312
15572,55.55849
15573,55.687416
15574,55.8143
15575,56.02722
15576,56.002213
15577,56.16727
15578,55.960182
15579,56.02542
15580,55.934647
15581,55.985104
