,gen_1,gen_2,gen_3,gen_4,gen_5,gen_6,gen_7,gen_8,gen_9,gen_10,gen_11,gen_12,gen_13,gen_14,gen_15,gen_16,gen_17,gen_18,gen_19,gen_20,gen_21,gen_22,gen_23,gen_24,gen_25,gen_26,gen_27,gen_28,gen_29,gen_30,gen_31,gen_32,gen_33,gen_34,gen_35,gen_36,gen_37,gen_38,gen_39,gen_40,gen_41,gen_42,gen_43,gen_44,gen_45,gen_46,gen_47,gen_48,gen_49,gen_50,gen_51,gen_52,gen_53,gen_54,gen_55,gen_56,gen_57,gen_58,gen_59,gen_60,gen_61,gen_62,gen_63,gen_64,gen_65,gen_66
10,262.7779333333333,5428.118733333334,997.0014,110.77793333333376,332.3337999999994,110.77793333333376,443.1117333333332,443.1117333333332,110.77793333333466,110.77793333333284,1107.779333333334,332.3337999999985,553.8896666666678,110.77793333333284,110.77793333333284,110.77793333333466,110.77793333333284,110.77793333333284,110.77793333333466,553.889666666666,221.5558666666675,1107.779333333332,221.5558666666675,1107.779333333334,221.55586666666568,221.5558666666675,221.55586666666568,110.77793333333466,221.55586666666568,110.77793333333466,2580.4231333333287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,262.7779333333333,5428.118733333334,997.0014,110.77793333333376,332.3337999999994,110.77793333333376,443.1117333333332,443.1117333333332,110.77793333333466,110.77793333333284,1107.779333333334,332.3337999999985,553.8896666666678,110.77793333333284,110.77793333333284,110.77793333333466,110.77793333333284,110.77793333333284,110.77793333333466,553.889666666666,221.5558666666675,1107.779333333332,221.5558666666675,1107.779333333334,221.55586666666568,221.5558666666675,221.55586666666568,110.77793333333466,221.55586666666568,110.77793333333466,2536.4231333333287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,262.7779333333333,5428.118733333334,997.0014,110.77793333333376,332.3337999999994,110.77793333333376,443.1117333333332,443.1117333333332,110.77793333333466,110.77793333333284,1107.779333333334,332.3337999999985,553.8896666666678,110.77793333333284,110.77793333333284,110.77793333333466,110.77793333333284,110.77793333333284,110.77793333333466,553.889666666666,221.5558666666675,1107.779333333332,221.5558666666675,1107.779333333334,221.55586666666568,221.5558666666675,221.55586666666568,110.77793333333466,221.55586666666568,110.77793333333466,2536.4231333333287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,262.7779333333333,5428.118733333334,997.0014,110.77793333333376,332.3337999999994,110.77793333333376,443.1117333333332,443.1117333333332,110.77793333333466,110.77793333333284,1107.779333333334,332.3337999999985,553.8896666666678,110.77793333333284,110.77793333333284,110.77793333333466,110.77793333333284,110.77793333333284,110.77793333333466,553.889666666666,221.5558666666675,1107.779333333332,221.5558666666675,1107.779333333334,221.55586666666568,221.5558666666675,221.55586666666568,110.77793333333466,221.55586666666568,110.77793333333466,2584.4231333333287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,262.7779333333333,5428.118733333334,997.0014,110.77793333333376,332.3337999999994,110.77793333333376,443.1117333333332,443.1117333333332,110.77793333333466,110.77793333333284,1107.779333333334,332.3337999999985,553.8896666666678,110.77793333333284,110.77793333333284,110.77793333333466,110.77793333333284,110.77793333333284,110.77793333333466,553.889666666666,221.5558666666675,1107.779333333332,221.5558666666675,1107.779333333334,221.55586666666568,221.5558666666675,221.55586666666568,110.77793333333466,221.55586666666568,110.77793333333466,2600.4231333333287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,262.7779333333333,5428.118733333334,997.0014,110.77793333333376,332.3337999999994,110.77793333333376,443.1117333333332,443.1117333333332,110.77793333333466,110.77793333333284,1107.779333333334,332.3337999999985,553.8896666666678,110.77793333333284,110.77793333333284,110.77793333333466,110.77793333333284,110.77793333333284,110.77793333333466,553.889666666666,221.5558666666675,1107.779333333332,221.5558666666675,1107.779333333334,221.55586666666568,221.5558666666675,221.55586666666568,110.77793333333466,221.55586666666568,110.77793333333466,2564.4231333333287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,262.7779333333333,5428.118733333334,997.0014,110.77793333333376,332.3337999999994,110.77793333333376,443.1117333333332,443.1117333333332,110.77793333333466,110.77793333333284,1107.779333333334,332.3337999999985,553.8896666666678,110.77793333333284,110.77793333333284,110.77793333333466,110.77793333333284,110.77793333333284,110.77793333333466,553.889666666666,221.5558666666675,1107.779333333332,221.5558666666675,1107.779333333334,221.55586666666568,221.5558666666675,221.55586666666568,110.77793333333466,221.55586666666568,110.77793333333466,2562.4231333333287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,262.7779333333333,5428.118733333334,997.0014,110.77793333333376,332.3337999999994,110.77793333333376,443.1117333333332,443.1117333333332,110.77793333333466,110.77793333333284,1107.779333333334,332.3337999999985,553.8896666666678,110.77793333333284,110.77793333333284,110.77793333333466,110.77793333333284,110.77793333333284,110.77793333333466,553.889666666666,221.5558666666675,1107.779333333332,221.5558666666675,1107.779333333334,221.55586666666568,221.5558666666675,221.55586666666568,110.77793333333466,221.55586666666568,110.77793333333466,2559.4231333333287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,262.7779333333333,5428.118733333334,997.0014,110.77793333333376,332.3337999999994,110.77793333333376,443.1117333333332,443.1117333333332,110.77793333333466,110.77793333333284,1107.779333333334,332.3337999999985,553.8896666666678,110.77793333333284,110.77793333333284,110.77793333333466,110.77793333333284,110.77793333333284,110.77793333333466,553.889666666666,221.5558666666675,1107.779333333332,221.5558666666675,1107.779333333334,221.55586666666568,221.5558666666675,221.55586666666568,110.77793333333466,221.55586666666568,110.77793333333466,2545.4231333333287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,262.7779333333333,5428.118733333334,997.0014,110.77793333333376,332.3337999999994,110.77793333333376,443.1117333333332,443.1117333333332,110.77793333333466,110.77793333333284,1107.779333333334,332.3337999999985,553.8896666666678,110.77793333333284,110.77793333333284,110.77793333333466,110.77793333333284,110.77793333333284,110.77793333333466,553.889666666666,221.5558666666675,1107.779333333332,221.5558666666675,1107.779333333334,221.55586666666568,221.5558666666675,221.55586666666568,110.77793333333466,221.55586666666568,110.77793333333466,2459.4231333333278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,262.7779333333333,5428.118733333334,997.0014,110.77793333333376,332.3337999999994,110.77793333333376,443.1117333333332,443.1117333333332,110.77793333333466,110.77793333333284,1107.779333333334,332.3337999999985,553.8896666666678,110.77793333333284,110.77793333333284,110.77793333333466,110.77793333333284,110.77793333333284,110.77793333333466,553.889666666666,221.5558666666675,1107.779333333332,221.5558666666675,1107.779333333334,221.55586666666568,221.5558666666675,221.55586666666568,110.77793333333466,221.55586666666568,110.77793333333466,2317.4231333333278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,262.7779333333333,5428.118733333334,997.0014,110.77793333333376,332.3337999999994,110.77793333333376,443.1117333333332,443.1117333333332,110.77793333333466,110.77793333333284,1107.779333333334,332.3337999999985,553.8896666666678,110.77793333333284,110.77793333333284,110.77793333333466,110.77793333333284,110.77793333333284,110.77793333333466,553.889666666666,221.5558666666675,1107.779333333332,221.5558666666675,1107.779333333334,221.55586666666568,221.5558666666675,221.55586666666568,110.77793333333466,221.55586666666568,110.77793333333466,2317.4231333333278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,262.7779333333333,5428.118733333334,997.0014,110.77793333333376,332.3337999999994,110.77793333333376,443.1117333333332,443.1117333333332,110.77793333333466,110.77793333333284,1107.779333333334,332.3337999999985,553.8896666666678,110.77793333333284,110.77793333333284,110.77793333333466,110.77793333333284,110.77793333333284,110.77793333333466,553.889666666666,221.5558666666675,1107.779333333332,221.5558666666675,1107.779333333334,221.55586666666568,221.5558666666675,221.55586666666568,110.77793333333466,221.55586666666568,110.77793333333466,2340.4231333333278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,262.7779333333333,5428.118733333334,997.0014,110.77793333333376,332.3337999999994,110.77793333333376,443.1117333333332,443.1117333333332,110.77793333333466,110.77793333333284,1107.779333333334,332.3337999999985,553.8896666666678,110.77793333333284,110.77793333333284,110.77793333333466,110.77793333333284,110.77793333333284,110.77793333333466,553.889666666666,221.5558666666675,1107.779333333332,221.5558666666675,1107.779333333334,221.55586666666568,221.5558666666675,221.55586666666568,110.77793333333466,221.55586666666568,110.77793333333466,2422.4231333333278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,262.7779333333333,5428.118733333334,997.0014,110.77793333333376,332.3337999999994,110.77793333333376,443.1117333333332,443.1117333333332,110.77793333333466,110.77793333333284,1107.779333333334,332.3337999999985,553.8896666666678,110.77793333333284,110.77793333333284,110.77793333333466,110.77793333333284,110.77793333333284,110.77793333333466,553.889666666666,221.5558666666675,1107.779333333332,221.5558666666675,1107.779333333334,221.55586666666568,221.5558666666675,221.55586666666568,110.77793333333466,221.55586666666568,110.77793333333466,2439.4231333333278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,262.7779333333333,5428.118733333334,997.0014,110.77793333333376,332.3337999999994,110.77793333333376,443.1117333333332,443.1117333333332,110.77793333333466,110.77793333333284,1107.779333333334,332.3337999999985,553.8896666666678,110.77793333333284,110.77793333333284,110.77793333333466,110.77793333333284,110.77793333333284,110.77793333333466,553.889666666666,221.5558666666675,1107.779333333332,221.5558666666675,1107.779333333334,221.55586666666568,221.5558666666675,221.55586666666568,110.77793333333466,221.55586666666568,110.77793333333466,2440.4231333333278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,262.7779333333333,5428.118733333334,997.0014,110.77793333333376,332.3337999999994,110.77793333333376,443.1117333333332,443.1117333333332,110.77793333333466,110.77793333333284,1107.779333333334,332.3337999999985,553.8896666666678,110.77793333333284,110.77793333333284,110.77793333333466,110.77793333333284,110.77793333333284,110.77793333333466,553.889666666666,221.5558666666675,1107.779333333332,221.5558666666675,1107.779333333334,221.55586666666568,221.5558666666675,221.55586666666568,110.77793333333466,221.55586666666568,110.77793333333466,2352.4231333333278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,262.7779333333333,5428.118733333334,997.0014,110.77793333333376,332.3337999999994,110.77793333333376,443.1117333333332,443.1117333333332,110.77793333333466,110.77793333333284,1107.779333333334,332.3337999999985,553.8896666666678,110.77793333333284,110.77793333333284,110.77793333333466,110.77793333333284,110.77793333333284,110.77793333333466,553.889666666666,221.5558666666675,1107.779333333332,221.5558666666675,1107.779333333334,221.55586666666568,221.5558666666675,221.55586666666568,110.77793333333466,221.55586666666568,110.77793333333466,2365.4231333333278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,262.7779333333333,5428.118733333334,997.0014,110.77793333333376,332.3337999999994,110.77793333333376,443.1117333333332,443.1117333333332,110.77793333333466,110.77793333333284,1107.779333333334,332.3337999999985,553.8896666666678,110.77793333333284,110.77793333333284,110.77793333333466,110.77793333333284,110.77793333333284,110.77793333333466,553.889666666666,221.5558666666675,1107.779333333332,221.5558666666675,1107.779333333334,221.55586666666568,221.5558666666675,221.55586666666568,110.77793333333466,221.55586666666568,110.77793333333466,2331.4231333333278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,262.7779333333333,5428.118733333334,997.0014,110.77793333333376,332.3337999999994,110.77793333333376,443.1117333333332,443.1117333333332,110.77793333333466,110.77793333333284,1107.779333333334,332.3337999999985,553.8896666666678,110.77793333333284,110.77793333333284,110.77793333333466,110.77793333333284,110.77793333333284,110.77793333333466,553.889666666666,221.5558666666675,1107.779333333332,221.5558666666675,1107.779333333334,221.55586666666568,221.5558666666675,221.55586666666568,110.77793333333466,221.55586666666568,110.77793333333466,2345.4231333333278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,262.7779333333333,5428.118733333334,997.0014,110.77793333333376,332.3337999999994,110.77793333333376,443.1117333333332,443.1117333333332,110.77793333333466,110.77793333333284,1107.779333333334,332.3337999999985,553.8896666666678,110.77793333333284,110.77793333333284,110.77793333333466,110.77793333333284,110.77793333333284,110.77793333333466,553.889666666666,221.5558666666675,1107.779333333332,221.5558666666675,1107.779333333334,221.55586666666568,221.5558666666675,221.55586666666568,110.77793333333466,221.55586666666568,110.77793333333466,2323.4231333333278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,262.7779333333333,5428.118733333334,997.0014,110.77793333333376,332.3337999999994,110.77793333333376,443.1117333333332,443.1117333333332,110.77793333333466,110.77793333333284,1107.779333333334,332.3337999999985,553.8896666666678,110.77793333333284,110.77793333333284,110.77793333333466,110.77793333333284,110.77793333333284,110.77793333333466,553.889666666666,221.5558666666675,1107.779333333332,221.5558666666675,1107.779333333334,221.55586666666568,221.5558666666675,221.55586666666568,110.77793333333466,221.55586666666568,110.77793333333466,2319.4231333333278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,262.7779333333333,5428.118733333334,997.0014,110.77793333333376,332.3337999999994,110.77793333333376,443.1117333333332,443.1117333333332,110.77793333333466,110.77793333333284,1107.779333333334,332.3337999999985,553.8896666666678,110.77793333333284,110.77793333333284,110.77793333333466,110.77793333333284,110.77793333333284,110.77793333333466,553.889666666666,221.5558666666675,1107.779333333332,221.5558666666675,1107.779333333334,221.55586666666568,221.5558666666675,221.55586666666568,110.77793333333466,221.55586666666568,110.77793333333466,2314.4231333333278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,262.7779333333333,5428.118733333334,997.0014,110.77793333333376,332.3337999999994,110.77793333333376,443.1117333333332,443.1117333333332,110.77793333333466,110.77793333333284,1107.779333333334,332.3337999999985,553.8896666666678,110.77793333333284,110.77793333333284,110.77793333333466,110.77793333333284,110.77793333333284,110.77793333333466,553.889666666666,221.5558666666675,1107.779333333332,221.5558666666675,1107.779333333334,221.55586666666568,221.5558666666675,221.55586666666568,110.77793333333466,221.55586666666568,110.77793333333466,2255.4231333333278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
