,interval_start_local,interval_end_local,load_forecast.load_forecast,net_load,renewables,renewables_to_load_ratio,load.load,fuel_mix.solar,fuel_mix.wind,fuel_mix.geothermal,fuel_mix.biomass,fuel_mix.biogas,fuel_mix.small_hydro,fuel_mix.coal,fuel_mix.nuclear,fuel_mix.natural_gas,fuel_mix.large_hydro,fuel_mix.batteries,fuel_mix.imports,fuel_mix.other
0,2023-01-01 00:00:00-08:00,2023-01-01 01:00:00-08:00,21146.59,16652.166666666668,7028.25,0.3407526221374662,20625.666666666668,-37.0,4010.5,903.9166666666666,287.0,213.33333333333331,188.33333333333331,3.083333333333333,2244.5,7439.166666666667,1462.1666666666667,139.41666666666666,5849.666666666667,0.0
1,2023-01-01 01:00:00-08:00,2023-01-01 02:00:00-08:00,20307.962708333333,15367.083333333332,7444.333333333333,0.3740181876036241,19903.666666666668,-36.833333333333336,4573.416666666667,903.0833333333334,295.6666666666667,214.83333333333331,188.83333333333331,3.5,2243.5,6885.333333333333,1305.3333333333333,-8.5,5656.416666666667,0.0
2,2023-01-01 02:00:00-08:00,2023-01-01 03:00:00-08:00,19631.776875,14601.916666666668,7902.75,0.4069509468616032,19419.416666666668,-36.16666666666666,4853.666666666667,929.4166666666666,296.0833333333333,214.91666666666663,186.0,3.0,2245.4166666666665,6088.166666666667,1458.8333333333333,-14.666666666666666,5470.75,0.0
3,2023-01-01 03:00:00-08:00,2023-01-01 04:00:00-08:00,19213.92645833333,14279.5,7894.916666666667,0.4151395644362648,19017.5,-36.333333333333336,4774.333333333333,944.1666666666666,298.5,208.41666666666663,185.58333333333331,3.0,2246.1666666666665,5748.5,1520.25,-10.166666666666666,5425.833333333333,0.0
4,2023-01-01 04:00:00-08:00,2023-01-01 05:00:00-08:00,19088.69125,14652.583333333332,7366.166666666667,0.3903690651262824,18869.75,-36.41666666666666,4253.583333333333,945.5,300.0,203.58333333333331,189.25,3.25,2245.333333333333,6329.25,1510.6666666666667,-110.33333333333331,5444.833333333333,0.0
5,2023-01-01 05:00:00-08:00,2023-01-01 06:00:00-08:00,19331.658958333333,14887.25,7403.5,0.3876025810504823,19100.75,-35.083333333333336,4248.583333333333,946.8333333333334,303.9166666666667,202.91666666666663,187.66666666666663,4.0,2244.6666666666665,6681.25,1548.6666666666667,-14.0,5180.083333333333,0.0
6,2023-01-01 06:00:00-08:00,2023-01-01 07:00:00-08:00,19859.71625,15356.333333333332,7378.333333333333,0.3774292693115987,19548.916666666668,-35.583333333333336,4228.166666666667,946.5833333333334,310.75,201.08333333333331,189.25,3.083333333333333,2245.5,6574.0,1538.0833333333333,452.25,5151.083333333333,0.0
7,2023-01-01 07:00:00-08:00,2023-01-01 08:00:00-08:00,20054.573333333334,15240.333333333332,8074.166666666667,0.4081056719485793,19784.5,408.0833333333333,4136.083333333333,947.1666666666666,314.3333333333333,204.0,190.0,3.1666666666666665,2243.4166666666665,6319.75,1874.5,729.25,4402.916666666667,0.0
8,2023-01-01 08:00:00-08:00,2023-01-01 09:00:00-08:00,19695.640416666665,11857.75,11006.333333333332,0.5690944110030549,19340.08333333333,3397.5,4084.8333333333335,947.0833333333334,314.1666666666667,211.41666666666663,192.91666666666663,3.9166666666666665,2242.833333333333,4789.75,1858.4166666666667,78.75,3352.9166666666665,0.0
9,2023-01-01 09:00:00-08:00,2023-01-01 10:00:00-08:00,18967.736458333333,8620.333333333334,13107.583333333332,0.7135028963615168,18370.75,5727.0,4023.4166666666665,945.25,312.4166666666667,210.58333333333331,186.58333333333331,3.8333333333333335,2243.1666666666665,4137.333333333333,1702.3333333333333,-463.6666666666667,1804.1666666666667,0.0
10,2023-01-01 10:00:00-08:00,2023-01-01 11:00:00-08:00,18238.0525,6836.333333333333,13953.666666666668,0.7977018503344323,17492.333333333332,6778.916666666667,3877.0833333333335,944.6666666666666,312.3333333333333,209.16666666666663,196.33333333333331,3.9166666666666665,2245.25,4528.916666666667,1635.1666666666667,-983.6666666666666,585.6666666666666,0.0
11,2023-01-01 11:00:00-08:00,2023-01-01 12:00:00-08:00,17764.395,6160.833333333333,14271.25,0.8316215783109713,17160.75,6943.416666666667,4056.5,940.0,311.8333333333333,210.25,196.75,4.25,2244.583333333333,5031.083333333333,1612.5,-1360.6666666666667,91.25,0.0
12,2023-01-01 12:00:00-08:00,2023-01-01 13:00:00-08:00,17695.665,6538.833333333333,13967.166666666668,0.8137240622602853,17164.5,6273.333333333333,4352.333333333333,938.5833333333334,314.5,212.0,193.08333333333331,4.0,2246.583333333333,5050.583333333333,1683.3333333333333,-1398.0,502.3333333333333,0.0
13,2023-01-01 13:00:00-08:00,2023-01-01 14:00:00-08:00,17972.797291666666,6570.666666666667,14302.583333333332,0.8140034527242374,17570.666666666668,5950.416666666667,5049.583333333333,938.25,314.25,211.91666666666663,193.83333333333331,3.9166666666666665,2248.6666666666665,4985.166666666667,1644.3333333333333,-1194.8333333333333,210.58333333333331,0.0
14,2023-01-01 14:00:00-08:00,2023-01-01 15:00:00-08:00,18824.80395833333,8066.833333333333,13800.166666666668,0.7556145682189431,18263.5,5142.5,5054.166666666667,939.25,317.0,209.75,191.0,3.8333333333333335,2248.9166666666665,4498.166666666667,1946.5,-705.75,717.5833333333334,0.0
15,2023-01-01 15:00:00-08:00,2023-01-01 16:00:00-08:00,20361.943541666667,10812.75,12564.666666666668,0.6401807057544763,19626.75,3854.75,4959.25,940.5833333333334,314.8333333333333,209.33333333333331,197.91666666666663,3.75,2250.1666666666665,5483.75,2088.0,-307.4166666666667,1597.5833333333333,0.0
16,2023-01-01 16:00:00-08:00,2023-01-01 17:00:00-08:00,22342.276875,16517.333333333332,9303.666666666666,0.4284919267245184,21712.58333333333,735.5,4459.75,940.3333333333334,313.3333333333333,208.91666666666663,195.58333333333331,3.8333333333333335,2250.5,6770.25,2450.25,851.6666666666666,3604.3333333333335,0.0
17,2023-01-01 17:00:00-08:00,2023-01-01 18:00:00-08:00,24444.35208333333,19947.416666666668,8704.916666666666,0.3579643197379152,24317.83333333333,28.08333333333333,4342.333333333333,940.1666666666666,312.0,210.08333333333331,195.75,3.4166666666666665,2251.4166666666665,8144.666666666667,2676.5,1907.5833333333333,4158.416666666667,0.0
18,2023-01-01 18:00:00-08:00,2023-01-01 19:00:00-08:00,24896.55958333333,20133.5,9056.5,0.3646044063327194,24839.25,-9.5,4715.25,940.5,310.3333333333333,209.5,194.25,3.333333333333333,2251.0,8831.75,2696.1666666666665,1376.5833333333333,4296.333333333333,0.0
19,2023-01-01 19:00:00-08:00,2023-01-01 20:00:00-08:00,24572.66875,19872.08333333333,9102.666666666666,0.3693177399777527,24647.25,-14.416666666666666,4789.583333333333,941.0833333333334,313.5833333333333,208.58333333333331,189.91666666666663,3.25,2251.083333333333,8710.166666666666,2674.333333333333,1014.1666666666666,4792.333333333333,0.0
20,2023-01-01 20:00:00-08:00,2023-01-01 21:00:00-08:00,24130.000625,19775.5,8887.916666666666,0.3656237251762899,24308.916666666668,-16.75,4550.166666666667,940.75,310.8333333333333,207.75,187.58333333333331,3.0,2252.25,8398.583333333334,2707.583333333333,936.9166666666666,5084.583333333333,0.0
21,2023-01-01 21:00:00-08:00,2023-01-01 22:00:00-08:00,23662.332916666663,19906.25,8404.583333333334,0.3503040912516889,23992.25,-17.333333333333332,4103.333333333333,941.4166666666666,311.4166666666667,207.91666666666663,188.5,3.0,2252.583333333333,8072.833333333333,2669.333333333333,821.5,5597.833333333333,0.0
22,2023-01-01 22:00:00-08:00,2023-01-01 23:00:00-08:00,22712.4675,19036.0,8086.333333333333,0.3516472366070296,22995.58333333333,-0.9166666666666666,3960.5,941.3333333333334,300.9166666666667,207.08333333333331,189.66666666666663,2.333333333333333,2251.5,8011.5,2487.75,632.1666666666666,5360.416666666667,0.0
23,2023-01-01 23:00:00-08:00,2023-01-02 00:00:00-08:00,21647.549583333333,18082.166666666668,7520.75,0.3456531480637464,21758.08333333333,-17.666666666666668,3693.5833333333335,941.25,299.5,207.08333333333331,180.25,2.1666666666666665,2251.4166666666665,7743.583333333333,2216.75,272.3333333333333,5239.333333333333,0.0
24,2023-01-02 00:00:00-08:00,2023-01-02 01:00:00-08:00,20952.084166666667,17845.5,6214.416666666667,0.2969237752436771,20929.33333333333,-19.83333333333333,3103.6666666666665,955.5833333333334,300.5,208.75,166.0,2.9166666666666665,2252.333333333333,8622.583333333334,1499.75,541.5833333333334,4876.333333333333,0.0
25,2023-01-02 01:00:00-08:00,2023-01-02 02:00:00-08:00,20298.334166666667,17665.75,5619.0,0.2777558082056351,20230.0,-20.166666666666668,2584.4166666666665,969.75,300.5833333333333,209.5,165.25,3.0,2252.583333333333,8348.666666666666,1409.6666666666667,494.6666666666667,4995.666666666667,0.0
26,2023-01-02 02:00:00-08:00,2023-01-02 03:00:00-08:00,19761.043125,17704.25,5067.083333333333,0.2563059569373956,19769.666666666668,-20.33333333333333,2085.75,974.3333333333334,301.9166666666667,209.33333333333331,165.83333333333334,2.583333333333333,2253.083333333333,8157.333333333333,1350.25,516.3333333333334,4960.583333333333,0.0
27,2023-01-02 03:00:00-08:00,2023-01-02 04:00:00-08:00,19495.92541666667,17700.416666666668,4896.916666666667,0.2502544578025918,19567.75,-19.25,1886.5833333333333,974.8333333333334,302.3333333333333,209.08333333333331,167.58333333333334,2.75,2253.333333333333,8349.166666666666,1375.75,155.83333333333334,4960.416666666667,0.0
28,2023-01-02 04:00:00-08:00,2023-01-02 05:00:00-08:00,19526.911041666663,18236.666666666668,4680.25,0.2355583516829191,19868.75,2.4166666666666665,1629.6666666666667,976.25,300.5833333333333,208.91666666666663,166.66666666666666,2.5,2253.4166666666665,8414.666666666666,1395.75,204.75,4989.416666666667,0.0
29,2023-01-02 05:00:00-08:00,2023-01-02 06:00:00-08:00,19904.504375,18844.416666666668,4949.75,0.2398212151555283,20639.33333333333,2.6666666666666665,1792.25,978.75,302.25,208.66666666666663,166.08333333333334,4.083333333333333,2254.1666666666665,9938.833333333334,1499.0833333333333,98.58333333333331,4480.916666666667,0.0
30,2023-01-02 06:00:00-08:00,2023-01-02 07:00:00-08:00,20494.51916666667,20195.666666666668,4761.833333333333,0.2186818317502353,21775.166666666668,6.0,1573.5,978.4166666666666,306.5833333333333,209.0,172.41666666666666,4.166666666666667,2254.0,10850.5,1515.9166666666667,166.83333333333334,4807.25,0.0
31,2023-01-02 07:00:00-08:00,2023-01-02 08:00:00-08:00,20725.954791666667,19789.33333333333,5614.416666666667,0.2523881592255995,22245.166666666668,1003.75,1452.0833333333333,975.25,313.1666666666667,208.33333333333331,174.33333333333334,3.8333333333333335,2254.25,11407.25,1487.5,179.33333333333334,3939.8333333333335,0.0
32,2023-01-02 08:00:00-08:00,2023-01-02 09:00:00-08:00,20637.468541666665,15560.0,9543.0,0.4329232793231462,22043.166666666668,4839.166666666667,1644.0,978.0833333333334,311.9166666666667,210.25,173.91666666666666,3.4166666666666665,2254.1666666666665,9488.416666666666,1385.6666666666667,59.333333333333336,2389.25,0.0
33,2023-01-02 09:00:00-08:00,2023-01-02 10:00:00-08:00,20464.15958333333,12313.25,12523.166666666668,0.5699797083309628,21971.25,7343.083333333333,2314.9166666666665,977.5,313.1666666666667,209.66666666666663,173.5,3.583333333333333,2252.0,7922.0,1191.3333333333333,-382.1666666666667,2422.833333333333,0.0
34,2023-01-02 10:00:00-08:00,2023-01-02 11:00:00-08:00,20397.981041666662,12757.416666666668,12291.583333333332,0.5533841074510393,22211.666666666668,7233.0,2221.25,976.5,311.25,211.33333333333331,172.0,4.0,2250.833333333333,7489.666666666667,1166.25,-75.08333333333333,2770.083333333333,0.0
35,2023-01-02 11:00:00-08:00,2023-01-02 12:00:00-08:00,20482.50875,12587.25,12490.583333333332,0.5560988821405913,22461.08333333333,7353.166666666667,2520.6666666666665,976.9166666666666,308.5,214.16666666666663,170.83333333333334,4.083333333333333,2250.9166666666665,8431.25,946.3333333333334,-749.1666666666666,3161.0,0.0
36,2023-01-02 12:00:00-08:00,2023-01-02 13:00:00-08:00,20632.53458333333,13946.25,11661.916666666668,0.5062199987701078,23037.25,6294.916666666667,2796.083333333333,974.6666666666666,313.8333333333333,215.0,171.25,3.583333333333333,2250.5,8348.916666666666,896.1666666666666,-273.4166666666667,3849.9166666666665,0.0
37,2023-01-02 13:00:00-08:00,2023-01-02 14:00:00-08:00,20722.95020833333,15601.333333333332,10977.5,0.4575849048738888,23990.08333333333,5368.333333333333,3020.4166666666665,977.1666666666666,314.4166666666667,215.83333333333331,168.66666666666666,3.8333333333333335,2247.083333333333,8190.166666666667,912.6666666666666,95.33333333333331,5085.833333333333,0.0
38,2023-01-02 14:00:00-08:00,2023-01-02 15:00:00-08:00,21171.62875,17848.25,9561.416666666666,0.3877258611192776,24660.25,3598.583333333333,3213.4166666666665,977.3333333333334,316.1666666666667,216.16666666666663,165.5,4.0,2247.583333333333,10022.083333333334,1074.25,19.75,5266.833333333333,0.0
39,2023-01-02 15:00:00-08:00,2023-01-02 16:00:00-08:00,22049.833541666667,20061.83333333333,8329.583333333334,0.3303205551883675,25216.666666666668,1661.6666666666667,3493.1666666666665,977.6666666666666,316.6666666666667,216.58333333333331,165.33333333333334,4.0,2249.75,12046.833333333332,1498.5,42.91666666666666,4581.583333333333,0.0
40,2023-01-02 16:00:00-08:00,2023-01-02 17:00:00-08:00,23415.859791666662,22667.58333333333,7351.083333333333,0.2818820040710289,26078.58333333333,152.83333333333334,3258.1666666666665,976.25,317.5833333333333,215.66666666666663,179.5,2.6666666666666665,2251.1666666666665,13899.0,2251.083333333333,-234.5,4851.0,0.0
41,2023-01-02 17:00:00-08:00,2023-01-02 18:00:00-08:00,24880.527916666662,24153.75,7889.166666666667,0.2855126530932296,27631.58333333333,5.583333333333333,3472.25,975.6666666666666,314.1666666666667,214.91666666666663,189.41666666666663,2.083333333333333,2250.25,14015.833333333332,2717.1666666666665,555.25,4830.25,0.0
42,2023-01-02 18:00:00-08:00,2023-01-02 19:00:00-08:00,25283.015416666665,24422.416666666668,7541.75,0.2718898993267419,27738.25,-15.916666666666666,3331.75,974.1666666666666,316.0,215.66666666666663,188.25,2.083333333333333,2252.6666666666665,13622.666666666668,2531.833333333333,788.1666666666666,5300.0,0.0
43,2023-01-02 19:00:00-08:00,2023-01-02 20:00:00-08:00,24891.683541666665,23347.5,7854.833333333333,0.2905073044443074,27038.33333333333,-18.08333333333333,3708.9166666666665,973.0,314.4166666666667,217.75,184.66666666666663,2.9166666666666665,2253.0,13122.25,2474.1666666666665,286.5833333333333,5437.166666666667,0.0
44,2023-01-02 20:00:00-08:00,2023-01-02 21:00:00-08:00,24255.30145833333,22539.416666666668,8324.666666666666,0.3141521953796708,26498.83333333333,-18.166666666666668,3977.5833333333335,974.0,316.0833333333333,217.83333333333331,180.41666666666663,1.9166666666666667,2253.333333333333,12038.166666666668,2676.9166666666665,235.5,5312.166666666667,0.0
45,2023-01-02 21:00:00-08:00,2023-01-02 22:00:00-08:00,23593.43083333333,21786.08333333333,8016.166666666667,0.3120972817940549,25684.83333333333,-18.25,3917.0,974.5833333333334,315.5833333333333,217.66666666666663,183.33333333333331,2.1666666666666665,2251.25,11894.083333333332,2426.25,33.666666666666664,5115.916666666667,0.0
